TSI01~PNSK~TSI5092~IM~20090316~210004~75604																																																													
CLIENT CODE	INVOICE NUMBER	TAPE	INVOICE DATE	SHIPDATE	ORIGIN PORT	DESTINATION PORT	HOUSE AIRWAY BILL/FREIGHT BILL NUMBER	MASTER AIRWAY BILL	SHIPPER NAME	SHIPPER COMPANY	SHIPPER ADDRESS	SHIPPER CITY	SHIPPER STATE	SHIPPER POSTAL	SHIPPER COUNTRY CODE	RECEIVER NAME	RECEIVER COMPANY	RECEIVER ADDRESS	RECEIVER CITY	RECEIVER STATE	RECEIVER POSTAL	RECEIVER COUNTRY	REFERENCE 1	REFERENCE 2	BLANK	PIECES	DIM WEIGHT	WEIGHT	 BILLED AMOUNT 	SERVICE LEVEL	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	 FREIGHT CHARGE 	 CURRENCY CODE 	 POD DATE 	 POD TIME 	 POD NAME 	BOL NUMBER	INVOICE NUMBER	CARRIER ACCOUNT NUMBER	ZONE	WEIGHT UOM	CARRIER CODE
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-52		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE ORLAND PARK	8760 W 159TH ST	ORLAND PARK	IL	60462	US	Multiple			8		80	254.14	TL	18.93	FUE	18.93	DDO 	18.93	OCT	18.93	OFO 													235.21	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-53		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE ST LOUIS 	2970 S HANLEY RD	ST. LOUIS	MO	63143	US	Multiple			11		110	225.19	TL	16.78	FUE	16.78	DDO 	16.78	OCT	16.78	OFO 													208.41	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-54		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE ST LOUIS 	2970 S HANLEY RD	ST. LOUIS	MO	63143	US	Multiple			4		40	225.19	TL	16.78	FUE	16.78	DDO 	16.78	OCT	16.78	OFO 													208.41	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-55		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE ST LOUIS 	2970 S HANLEY RD	ST. LOUIS	MO	63143	US	Multiple			5		50	225.19	TL	16.78	FUE	16.78	DDO 	16.78	OCT	16.78	OFO 													208.41	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-56		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE ST LOUIS 	2970 S HANLEY RD	ST. LOUIS	MO	63143	US	Multiple			13		130	225.19	TL	16.78	FUE	16.78	DDO 	16.78	OCT	16.78	OFO 													208.41	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-57		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE ST LOUIS 	2970 S HANLEY RD	ST. LOUIS	MO	63143	US	Multiple			13		130	225.19	TL	16.78	FUE	16.78	DDO 	16.78	OCT	16.78	OFO 													208.41	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-58		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE SPRINGFIELD	3145 S CAMPBELL AVE	SPRINGFIELD	MO	65807	US	Multiple			2		20	223.52	TL	16.65	FUE	16.65	DDO 	16.65	OCT	16.65	OFO 													206.87	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-59		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE SPRINGFIELD	3145 S CAMPBELL AVE	SPRINGFIELD	MO	65807	US	Multiple			2		20	223.52	TL	16.65	FUE	16.65	DDO 	16.65	OCT	16.65	OFO 													206.87	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-60		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE SPRINGFIELD	3145 S CAMPBELL AVE	SPRINGFIELD	MO	65807	US	Multiple			2		20	223.52	TL	16.65	FUE	16.65	DDO 	16.65	OCT	16.65	OFO 													206.87	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-61		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE SPRINGFIELD	3145 S CAMPBELL AVE	SPRINGFIELD	MO	65807	US	Multiple			2		20	223.52	TL	16.65	FUE	16.65	DDO 	16.65	OCT	16.65	OFO 													206.87	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-62		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE SPRINGFIELD	3145 S CAMPBELL AVE	SPRINGFIELD	MO	65807	US	Multiple			3		30	223.52	TL	16.65	FUE	16.65	DDO 	16.65	OCT	16.65	OFO 													206.87	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-63		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OMAHA	6603 L STREET	OMAHA	NE	68117	US	Multiple			1		10	214.21	TL	15.96	FUE	15.96	DDO 	15.96	OCT	15.96	OFO 													198.25	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-64		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OMAHA	6603 L STREET	OMAHA	NE	68117	US	Multiple			5		50	214.21	TL	15.96	FUE	15.96	DDO 	15.96	OCT	15.96	OFO 													198.25	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-65		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OMAHA	6603 L STREET	OMAHA	NE	68117	US	Multiple			3		30	214.21	TL	15.96	FUE	15.96	DDO 	15.96	OCT	15.96	OFO 													198.25	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-66		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OMAHA	6603 L STREET	OMAHA	NE	68117	US	Multiple			7		70	214.21	TL	15.96	FUE	15.96	DDO 	15.96	OCT	15.96	OFO 													198.25	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-67		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OMAHA	6603 L STREET	OMAHA	NE	68117	US	Multiple			3		30	214.21	TL	15.96	FUE	15.96	DDO 	15.96	OCT	15.96	OFO 													198.25	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-68		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE FORT WAYNE	5709 ILLINOIS RD	FORT WAYNE	IN	46804	US	Multiple			1		10	210.81	TL	15.71	FUE	15.71	DDO 	15.71	OCT	15.71	OFO 													195.1	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-69		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE FORT WAYNE	5709 ILLINOIS RD	FORT WAYNE	IN	46804	US	Multiple			2		20	210.81	TL	15.71	FUE	15.71	DDO 	15.71	OCT	15.71	OFO 													195.1	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-70		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE FORT WAYNE	5709 ILLINOIS RD	FORT WAYNE	IN	46804	US	Multiple			1		10	210.81	TL	15.71	FUE	15.71	DDO 	15.71	OCT	15.71	OFO 													195.1	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-71		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE FORT WAYNE	5709 ILLINOIS RD	FORT WAYNE	IN	46804	US	Multiple			2		20	210.81	TL	15.71	FUE	15.71	DDO 	15.71	OCT	15.71	OFO 													195.1	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-72		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	ISRINGHAUSEN IMPORTS	229 E JEFFERSON ST	SPRINGFIELD	IL	62701	US	Multiple			1		10	200.72	TL	14.95	FUE	14.95	DDO 	14.95	OCT	14.95	OFO 													185.77	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-73		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	ISRINGHAUSEN IMPORTS	229 E JEFFERSON ST	SPRINGFIELD	IL	62701	US	Multiple			1		10	200.72	TL	14.95	FUE	14.95	DDO 	14.95	OCT	14.95	OFO 													185.77	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-74		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	ISRINGHAUSEN IMPORTS	229 E JEFFERSON ST	SPRINGFIELD	IL	62701	US	Multiple			4		40	200.72	TL	14.95	FUE	14.95	DDO 	14.95	OCT	14.95	OFO 													185.77	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-75		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	ISRINGHAUSEN IMPORTS	229 E JEFFERSON ST	SPRINGFIELD	IL	62701	US	Multiple			1		10	200.72	TL	14.95	FUE	14.95	DDO 	14.95	OCT	14.95	OFO 													185.77	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-76		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	ISRINGHAUSEN IMPORTS	229 E JEFFERSON ST	SPRINGFIELD	IL	62701	US	Multiple			1		10	200.72	TL	14.95	FUE	14.95	DDO 	14.95	OCT	14.95	OFO 													185.77	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-77		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE GRAND RAPIDS	6025 28TH STREET SE	GRAND RAPIDS	MI	49546	US	Multiple			1		10	198.52	TL	14.79	FUE	14.79	DDO 	14.79	OCT	14.79	OFO 													183.73	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-78		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE GRAND RAPIDS	6025 28TH STREET SE	GRAND RAPIDS	MI	49546	US	Multiple			9		90	198.52	TL	14.79	FUE	14.79	DDO 	14.79	OCT	14.79	OFO 													183.73	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-79		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE GRAND RAPIDS	6025 28TH STREET SE	GRAND RAPIDS	MI	49546	US	Multiple			8		80	198.52	TL	14.79	FUE	14.79	DDO 	14.79	OCT	14.79	OFO 													183.73	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-80		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE GRAND RAPIDS	6025 28TH STREET SE	GRAND RAPIDS	MI	49546	US	Multiple			6		60	198.52	TL	14.79	FUE	14.79	DDO 	14.79	OCT	14.79	OFO 													183.73	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-81		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE GRAND RAPIDS	6025 28TH STREET SE	GRAND RAPIDS	MI	49546	US	Multiple			2		20	198.52	TL	14.79	FUE	14.79	DDO 	14.79	OCT	14.79	OFO 													183.73	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-82		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OKEMOS	2186 JOLLY ROAD	OKEMOS	MI	48864	US	Multiple			1		10	198.29	TL	14.77	FUE	14.77	DDO 	14.77	OCT	14.77	OFO 													183.52	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-83		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OKEMOS	2186 JOLLY ROAD	OKEMOS	MI	48864	US	Multiple			1		10	198.29	TL	14.77	FUE	14.77	DDO 	14.77	OCT	14.77	OFO 													183.52	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-84		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OKEMOS	2186 JOLLY ROAD	OKEMOS	MI	48864	US	Multiple			3		30	198.29	TL	14.77	FUE	14.77	DDO 	14.77	OCT	14.77	OFO 													183.52	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-85		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF OKEMOS	2186 JOLLY ROAD	OKEMOS	MI	48864	US	Multiple			2		20	198.29	TL	14.77	FUE	14.77	DDO 	14.77	OCT	14.77	OFO 													183.52	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-86		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	VALLEY IMPORTS	402 40TH ST S	FARGO	ND	58103	US	Multiple			1		10	192.04	TL	14.31	FUE	14.31	DDO 	14.31	OCT	14.31	OFO 													177.73	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-87		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	VALLEY IMPORTS	402 40TH ST S	FARGO	ND	58103	US	Multiple			1		10	192.04	TL	14.31	FUE	14.31	DDO 	14.31	OCT	14.31	OFO 													177.73	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-88		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	VALLEY IMPORTS	402 40TH ST S	FARGO	ND	58103	US	Multiple			2		20	192.04	TL	14.31	FUE	14.31	DDO 	14.31	OCT	14.31	OFO 													177.73	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-89		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	VALLEY IMPORTS	402 40TH ST S	FARGO	ND	58103	US	Multiple			2		20	192.04	TL	14.31	FUE	14.31	DDO 	14.31	OCT	14.31	OFO 													177.73	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-90		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF MADISON	2300 RIMROCK RD	MADISON	WI	53713	US	Multiple			5		50	184.27	TL	13.73	FUE	13.73	DDO 	13.73	OCT	13.73	OFO 													170.54	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-91		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF MADISON	2300 RIMROCK RD	MADISON	WI	53713	US	Multiple			3		30	184.27	TL	13.73	FUE	13.73	DDO 	13.73	OCT	13.73	OFO 													170.54	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-92		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF MADISON	2300 RIMROCK RD	MADISON	WI	53713	US	Multiple			4		40	184.27	TL	13.73	FUE	13.73	DDO 	13.73	OCT	13.73	OFO 													170.54	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-93		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF MADISON	2300 RIMROCK RD	MADISON	WI	53713	US	Multiple			1		10	184.27	TL	13.73	FUE	13.73	DDO 	13.73	OCT	13.73	OFO 													170.54	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-94		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE KANSAS CITY	9400 W 65TH ST	MERRIAM	KS	66203	US	Multiple			7		70	173.46	TL	12.92	FUE	12.92	DDO 	12.92	OCT	12.92	OFO 													160.54	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-95		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE KANSAS CITY	9400 W 65TH ST	MERRIAM	KS	66203	US	Multiple			4		40	173.46	TL	12.92	FUE	12.92	DDO 	12.92	OCT	12.92	OFO 													160.54	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-96		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE KANSAS CITY	9400 W 65TH ST	MERRIAM	KS	66203	US	Multiple			5		50	173.46	TL	12.92	FUE	12.92	DDO 	12.92	OCT	12.92	OFO 													160.54	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-97		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE KANSAS CITY	9400 W 65TH ST	MERRIAM	KS	66203	US	Multiple			3		30	173.46	TL	12.92	FUE	12.92	DDO 	12.92	OCT	12.92	OFO 													160.54	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-98		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE KANSAS CITY	9400 W 65TH ST	MERRIAM	KS	66203	US	Multiple			6		60	173.46	TL	12.92	FUE	12.92	DDO 	12.92	OCT	12.92	OFO 													160.54	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-99		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	NAPLETONS AUTO WERKS	505 N PERRYVILLE RD	ROCKFORD	IL	61107	US	Multiple			3		30	163.2	TL	12.16	FUE	12.16	DDO 	12.16	OCT	12.16	OFO 													151.04	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-100		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	NAPLETONS AUTO WERKS	505 N PERRYVILLE RD	ROCKFORD	IL	61107	US	Multiple			1		10	163.2	TL	12.16	FUE	12.16	DDO 	12.16	OCT	12.16	OFO 													151.04	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-101		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	NAPLETONS AUTO WERKS	505 N PERRYVILLE RD	ROCKFORD	IL	61107	US	Multiple			1		10	163.2	TL	12.16	FUE	12.16	DDO 	12.16	OCT	12.16	OFO 													151.04	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-102		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	NAPLETONS AUTO WERKS	505 N PERRYVILLE RD	ROCKFORD	IL	61107	US	Multiple			3		30	163.2	TL	12.16	FUE	12.16	DDO 	12.16	OCT	12.16	OFO 													151.04	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-103		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	NAPLETONS AUTO WERKS	505 N PERRYVILLE RD	ROCKFORD	IL	61107	US	Multiple			5		50	163.2	TL	12.16	FUE	12.16	DDO 	12.16	OCT	12.16	OFO 													151.04	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-104		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	TOM WOOD PORSCHE	3473 E 96TH STREET	INDIANAPOLIS	IN	46240	US	Multiple			6		60	159.08	TL	11.85	FUE	11.85	DDO 	11.85	OCT	11.85	OFO 													147.23	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-105		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	TOM WOOD PORSCHE	3473 E 96TH STREET	INDIANAPOLIS	IN	46240	US	Multiple			3		30	159.08	TL	11.85	FUE	11.85	DDO 	11.85	OCT	11.85	OFO 													147.23	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-106		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	TOM WOOD PORSCHE	3473 E 96TH STREET	INDIANAPOLIS	IN	46240	US	Multiple			5		50	159.08	TL	11.85	FUE	11.85	DDO 	11.85	OCT	11.85	OFO 													147.23	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
